feature,group,importance,importance_std,corr_with_distance,corr_pvalue,mean,std,min,max,early_mean,preboom_mean,boom_mean,postboom_mean
angular_momentum_balance,velocity_dynamics,3.20000000000098e-05,1.5999999999977143e-05,0.443667581021839,0.0,0.6802485338901191,0.44282614537424,0.0,1.0,0.029628166454674826,0.7497253848888888,0.8011319111111112,0.8673968346666667
fold_strength,neighbor_coherence,3.2000000000032e-05,1.6000000000016e-05,-0.5007632732470252,0.0,0.5533727682457392,0.2643293671248546,0.0,1.0,0.8158052438568294,0.8084662220742965,0.7787456889947255,0.735546912988027
coherence_ratio,neighbor_coherence,8.000000000008e-06,9.797958971142512e-06,0.5006697977649868,0.0,0.01473902928538334,0.015347968316296258,0.0,0.1253395825624466,0.0025907654300689476,0.0030190038649961937,0.003558472616714425,0.0046712796663713465
d1_var_x1,d1_variance,0.0007039999999999714,6.621178142897043e-05,-0.07923798884205199,2.3663101335445885e-186,0.0003455627967998497,0.004284223788485466,-0.04482510685920715,0.05691687762737274,7.878492731535173e-05,0.004945390486068226,-0.0020465450154410468,0.001100516682697667
d1_var_y1,d1_variance,0.0,0.0,-0.0711386268787162,1.6475740636538525e-150,0.00032152508648161047,0.004365312433337927,-0.03976544737815857,0.05220603942871094,0.00011416581838926647,0.0046879600563236945,-0.0005454751455949413,8.428471100827058e-05
d1_var_x2,d1_variance,0.0,0.0,-0.07974839804684868,9.655225751257103e-189,0.0006940627924866943,0.009594629357049215,-0.08272111415863037,0.13150286674499512,0.0002161702312244616,0.009362355401726542,0.00322379759616322,0.002493126079440117
d1_var_y2,d1_variance,0.0,0.0,-0.08201728855152161,1.499806758344965e-199,0.0005975947490211313,0.009422993148510233,-0.09885311126708984,0.15094423294067383,0.00024145133611791408,0.008917527508223428,0.004589807490507762,-0.00081900601916843
d1_var_th1,d1_variance,8.000000000008e-06,9.797958971142512e-06,0.4283459094823336,0.0,0.19116427958997803,0.17678992592899342,-0.3152618408203125,0.975067138671875,0.0014338416206330041,0.0700006843484508,0.16267161981927025,0.17913751242061457
d1_var_th2,d1_variance,5.599999999996719e-05,7.999999999963592e-06,0.4171688941334639,0.0,0.5613798804830125,0.5323975962654539,-0.3166351318359375,2.5670166015625,0.0016944007807519136,0.17936142078551667,0.2783450361755159,0.33023358762926525
d1_var_w1,d1_variance,4.000000000004e-06,8.000000000008e-06,-0.05721330664159153,5.786088597777913e-98,0.012352738516985708,0.24728910540477983,-2.9643802642822266,4.859132766723633,0.0034390376442369553,0.2685927525696655,0.11869869232177735,-0.055100613805982794
d1_var_w2,d1_variance,1.6000000000016e-05,8.000000000008e-06,-0.04727741485976462,1.857136221007582e-67,0.02387839538984973,0.4289226682920132,-7.961189270019531,9.609764099121094,0.00785536270714337,0.23227099111841787,0.2476970672607422,0.15080206828647189
d1_std_x1,d1_std,0.0,1.2649110640686168e-05,-0.09707560118537448,4.465115245009552e-279,0.0004803633259748325,0.00479107543789757,-0.04586362838745117,0.06137898564338684,0.00022076765832954476,0.0057381164858298795,-0.0021221695674790274,0.0009489364922046662
d1_std_y1,d1_std,-8.000000000008e-06,9.797958971142512e-06,-0.08896420580493346,1.4896644078749518e-234,0.00046348635924991653,0.0048267435972925415,-0.047162145376205444,0.055248409509658813,0.00030654385148325516,0.005518632751061684,-0.0004159829682774014,0.0002036779241429435
d1_std_x2,d1_std,2.0000000000020002e-05,0.0,-0.10277788676788564,0.0,0.0006808433509404842,0.006663550336547429,-0.05501645803451538,0.06430929899215698,0.00043866143914820204,0.006862376157608296,0.0021168400843938192,0.0015220826930469938
d1_std_y2,d1_std,0.0,0.0,-0.10319024419745884,0.0,0.0006315689397919626,0.0067139534103151524,-0.06207144260406494,0.08377218246459961,0.00047175051088929376,0.006854910308288203,0.002514345116085476,-0.0002589658432536655
d1_std_th1,d1_std,0.004611999999999994,9.516301802697279e-05,-0.14744635464516792,0.0,0.011120328670648131,0.010792399319899197,-0.041903406381607056,0.08900094032287598,0.0006888828022466867,0.025181536884771448,0.038021334012349445,0.03037020208438238
d1_std_th2,d1_std,0.0002519999999999856,3.709447398197442e-05,-0.17185036446933197,0.0,0.01904657936120856,0.01681293615133998,-0.05141258239746094,0.11732053756713867,0.0008951943719830805,0.035130844928324224,0.04160716268751356,0.03859894655810462
d1_std_w1,d1_std,-4.000000000004e-06,8.000000000008e-06,-0.07762705180949062,6.508781780244928e-179,0.0028726535163519362,0.03900255988054971,-0.5288521647453308,0.5016040802001953,0.0017239371017020015,0.044858422630363035,0.014216143555111355,-0.006062064833111233
d1_std_w2,d1_std,2.0000000000020002e-05,0.0,-0.066741029762216,1.1184985713481423e-132,0.003993795405189154,0.04927379759028351,-0.6345911026000977,0.7731948792934418,0.0027503562407212817,0.03123446079095205,0.03264756997426351,0.015219823572370743
d1_iqr_x1,d1_iqr,0.0,0.0,-0.07789202042182902,3.985272092837876e-180,0.0009718978082139548,0.01647291577290538,-0.15482348203659058,0.14914190769195557,0.00035530600549479814,0.010718614223930572,-0.01171759929921892,0.0028564782672458222
d1_iqr_y1,d1_iqr,4.00000000000178e-05,1.2649110640651059e-05,-0.0677751523650501,9.08469216605586e-137,0.0009120156211871168,0.017416735275694692,-0.16078579425811768,0.12492585182189941,0.0004856558842719892,0.011333508713377847,-0.006660842895507812,0.00011378367741902661
d1_iqr_x2,d1_iqr,0.0,0.0,-0.06500638878534205,5.8581830369630314e-126,0.0010399866048499344,0.024145580547929268,-0.21469122171401978,0.16158294677734375,0.0006929217891004315,0.01048983102540175,-0.0012354950110117595,0.002478328850534227
d1_iqr_y2,d1_iqr,1.2000000000012001e-05,9.797958971142512e-06,-0.06666105657387603,2.303154835760441e-132,0.000940938735425971,0.023873020275989462,-0.19214975833892822,0.18868839740753174,0.0007953202991886942,0.012266810013188256,-0.0007810975114504496,-0.0030477154983414535
d1_iqr_th1,d1_iqr,1.9999999999997796e-05,2.1908902300188017e-05,-0.052321409575935465,3.215240528158169e-82,0.01588775037123012,0.04253920244047477,-0.20015716552734375,0.2431015968322754,0.0011271898791179714,0.041028488291634455,0.069144074122111,0.05296365665064918
d1_iqr_th2,d1_iqr,1.2000000000012001e-05,9.797958971142512e-06,-0.09340893275399187,1.8387959368229432e-258,0.026625169255174354,0.05962529390110425,-0.3178558349609375,0.3605155944824219,0.0014297665243481682,0.05389207674397362,0.05735004742940267,0.053965634849336405
d1_iqr_w1,d1_iqr,2.8000000000028002e-05,9.797958971142512e-06,-0.06806096871444178,6.556092916065027e-138,0.004640565284357303,0.11632072865791641,-1.4482650756835938,1.2415237426757812,0.0027485212694377315,0.08136870487531025,0.010007958941989475,-0.01086497065756056
d1_iqr_w2,d1_iqr,-2.0000000000020002e-05,0.0,-0.0616444719805932,1.923152850995211e-113,0.006396717709858358,0.14399620344325342,-1.809110164642334,1.624812126159668,0.004498833166894904,0.043597179757224186,0.04228987693786621,0.023612702157762313
d1_range_x1,d1_range,0.0,2.1908902300228556e-05,-0.09592141236153202,1.682398919861807e-272,0.0013364330124838477,0.0124873401834752,-0.1226271390914917,0.16293179988861084,0.0007456580591117266,0.01599981753031413,-0.0004996332857343886,0.0015072873963250055
d1_range_y1,d1_range,-8.000000000008e-06,9.797958971142512e-06,-0.08010422366287423,2.0413325735540065e-190,0.0013369906806245686,0.012331256288785307,-0.1201632022857666,0.15295499563217163,0.0010341459311730653,0.015192849864562357,0.0034002184867858885,0.0012316897312800088
d1_range_x2,d1_range,4.399999999999959e-05,1.4966629547063259e-05,-0.14088462785921593,0.0,0.002665751201860656,0.020510207612504137,-0.17792832851409912,0.2065732479095459,0.0015587259207429736,0.02665190245707829,0.01754910283618503,0.0092991767194536
d1_range_y2,d1_range,2.4000000000024002e-05,8.000000000008e-06,-0.1142657446943104,0.0,0.002531501646337081,0.02167885113389997,-0.15057694911956787,0.211700439453125,0.001618947924155847,0.026359486301740013,0.007667235533396403,0.007548229032092624
d1_range_th1,d1_range,6.799999999997918e-05,1.5999999999977143e-05,-0.12082645673873149,0.0,0.060942474165672944,0.06387639781691283,-0.2231597900390625,0.3162384033203125,0.0022613589872328534,0.09726612787776524,0.1339178933037652,0.11953939957088894
d1_range_th2,d1_range,1.5999999999993796e-05,4.270831300813468e-05,0.0421831228519057,4.603900510511405e-54,0.13300015039665483,0.11111982846528075,-0.23455810546875,0.504180908203125,0.0028871384717642705,0.13148663485050202,0.1686111158794827,0.1889061773618062
d1_range_w1,d1_range,2.4000000000024002e-05,1.4966629547110733e-05,-0.055645792645985855,9.137361406539291e-93,0.013357864533836644,0.3817473860854418,-2.336729049682617,2.2368202209472656,0.006238524903896971,0.1569986505508423,0.1005992677476671,0.021715732786390513
d1_range_w2,d1_range,1.2000000000012001e-05,9.79795897114251e-06,-0.05818880527412417,2.846038755238667e-101,0.01884301232116557,0.5458497164411327,-2.9608421325683594,3.1717529296875,0.009960600869710087,0.17849318488438926,0.175096681382921,0.07018801148732502
d1_skew_x1,d1_skewness,-1.6000000000016e-05,8.000000000008e-06,0.01089289927684441,6.437083343375575e-05,9.435675154676075e-06,0.10927308078975743,-2.9625136852264404,3.73029887676239,3.053836070441115e-05,0.004879067819979456,-0.006794679671939877,-0.0010637379683580042
d1_skew_y1,d1_skewness,0.0,1.2649110640686168e-05,0.0716929493015599,7.724052428901304e-153,-2.2793431220644862e-05,0.1152515919053511,-2.8356223106384277,3.30851948261261,7.650701490591878e-06,-0.018146024006936285,-0.027834177894207338,0.0031281406258543342
d1_skew_x2,d1_skewness,0.000132000000000021,2.4000000000024002e-05,0.008011852120279552,0.0032905914705880774,1.187265281487477e-05,0.07671499209194876,-2.693800449371338,2.783558487892151,0.00022580144487690057,0.004094070100238443,0.002784589991076953,0.0006228389341073732
